IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand
15,Sachsen-Anhalt,LK Börde,A35-A59,W,1,0,154962,2020-03-17T00:00:00.000Z,15083,2020-03-21
15,Sachsen-Anhalt,LK Börde,A35-A59,W,1,0,154963,2020-03-18T00:00:00.000Z,15083,2020-03-21
15,Sachsen-Anhalt,LK Börde,A35-A59,W,1,0,154964,2020-03-19T00:00:00.000Z,15083,2020-03-21
15,Sachsen-Anhalt,LK Börde,A60-A79,M,1,0,154965,2020-03-12T00:00:00.000Z,15083,2020-03-21
15,Sachsen-Anhalt,LK Börde,A60-A79,W,2,0,154966,2020-03-19T00:00:00.000Z,15083,2020-03-21
15,Sachsen-Anhalt,LK Börde,A80+,M,1,0,154967,2020-03-17T00:00:00.000Z,15083,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A05-A14,M,1,0,154968,2020-03-18T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A05-A14,M,1,0,154969,2020-03-19T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A15-A34,M,1,0,154970,2020-03-16T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A15-A34,M,1,0,154971,2020-03-17T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,154972,2020-03-13T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,154973,2020-03-16T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,154974,2020-03-18T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,W,1,0,154975,2020-03-16T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,W,2,0,154976,2020-03-18T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A60-A79,M,1,0,154977,2020-03-16T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A60-A79,M,1,0,154978,2020-03-18T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A60-A79,M,1,0,154979,2020-03-19T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Burgenlandkreis,A60-A79,W,1,0,154980,2020-03-10T00:00:00.000Z,15084,2020-03-21
15,Sachsen-Anhalt,LK Harz,A15-A34,M,1,0,154981,2020-03-17T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A15-A34,M,1,0,154982,2020-03-19T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A35-A59,M,1,0,154983,2020-03-12T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A35-A59,M,2,0,154984,2020-03-17T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A35-A59,M,1,0,154985,2020-03-19T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A35-A59,W,1,0,154986,2020-03-12T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A35-A59,W,2,0,154987,2020-03-17T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A35-A59,W,1,0,154988,2020-03-19T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,A60-A79,M,1,0,154989,2020-03-19T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Harz,unbekannt,M,1,0,154990,2020-03-17T00:00:00.000Z,15085,2020-03-21
15,Sachsen-Anhalt,LK Jerichower Land,A35-A59,M,1,0,154991,2020-03-18T00:00:00.000Z,15086,2020-03-21
15,Sachsen-Anhalt,LK Jerichower Land,A35-A59,W,1,0,154992,2020-03-18T00:00:00.000Z,15086,2020-03-21
15,Sachsen-Anhalt,LK Jerichower Land,A60-A79,M,1,0,154993,2020-03-13T00:00:00.000Z,15086,2020-03-21
15,Sachsen-Anhalt,LK Mansfeld-Südharz,A05-A14,W,1,0,154994,2020-03-19T00:00:00.000Z,15087,2020-03-21
15,Sachsen-Anhalt,LK Mansfeld-Südharz,A15-A34,W,1,0,154995,2020-03-19T00:00:00.000Z,15087,2020-03-21
15,Sachsen-Anhalt,LK Mansfeld-Südharz,A35-A59,M,1,0,154996,2020-03-11T00:00:00.000Z,15087,2020-03-21
15,Sachsen-Anhalt,LK Mansfeld-Südharz,A35-A59,M,1,0,154997,2020-03-17T00:00:00.000Z,15087,2020-03-21
15,Sachsen-Anhalt,LK Mansfeld-Südharz,A60-A79,W,1,0,154998,2020-03-17T00:00:00.000Z,15087,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A15-A34,M,1,0,154999,2020-03-17T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A15-A34,M,1,0,155000,2020-03-18T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A15-A34,M,1,0,155001,2020-03-19T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A15-A34,W,1,0,155002,2020-03-16T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A35-A59,M,1,0,155003,2020-03-16T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A35-A59,M,1,0,155004,2020-03-18T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A35-A59,M,3,0,155005,2020-03-19T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A35-A59,W,2,0,155006,2020-03-19T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Saalekreis,A60-A79,W,1,0,155007,2020-03-10T00:00:00.000Z,15088,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A15-A34,W,2,0,155008,2020-03-19T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A35-A59,M,1,0,155009,2020-03-10T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A35-A59,M,1,0,155010,2020-03-12T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A35-A59,M,1,0,155011,2020-03-13T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A35-A59,M,1,0,155012,2020-03-19T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A35-A59,W,1,0,155013,2020-03-11T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A35-A59,W,1,0,155014,2020-03-19T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,M,2,0,155015,2020-03-11T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,W,2,0,155016,2020-03-11T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Salzlandkreis,A60-A79,W,1,0,155017,2020-03-19T00:00:00.000Z,15089,2020-03-21
15,Sachsen-Anhalt,LK Stendal,A15-A34,M,1,0,155018,2020-03-16T00:00:00.000Z,15090,2020-03-21
15,Sachsen-Anhalt,LK Stendal,A15-A34,M,2,0,155019,2020-03-17T00:00:00.000Z,15090,2020-03-21
15,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,155020,2020-03-17T00:00:00.000Z,15090,2020-03-21
15,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,155021,2020-03-19T00:00:00.000Z,15090,2020-03-21
15,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,155022,2020-03-17T00:00:00.000Z,15090,2020-03-21
15,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,155023,2020-03-19T00:00:00.000Z,15090,2020-03-21
15,Sachsen-Anhalt,LK Wittenberg,A15-A34,W,1,0,155024,2020-03-12T00:00:00.000Z,15091,2020-03-21
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,M,1,0,155025,2020-03-17T00:00:00.000Z,15091,2020-03-21
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,M,3,0,155026,2020-03-19T00:00:00.000Z,15091,2020-03-21
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,W,1,0,155027,2020-03-12T00:00:00.000Z,15091,2020-03-21
15,Sachsen-Anhalt,LK Wittenberg,A35-A59,W,1,0,155028,2020-03-19T00:00:00.000Z,15091,2020-03-21
15,Sachsen-Anhalt,LK Wittenberg,unbekannt,unbekannt,1,0,155029,2020-03-19T00:00:00.000Z,15091,2020-03-21
16,Thüringen,SK Erfurt,A15-A34,M,1,0,155030,2020-03-13T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A15-A34,M,3,0,155031,2020-03-16T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A15-A34,M,1,0,155032,2020-03-19T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A15-A34,M,1,0,155033,2020-03-20T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,M,1,0,155034,2020-03-10T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,M,1,0,155035,2020-03-13T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,M,5,0,155036,2020-03-14T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,M,1,0,155037,2020-03-18T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,M,3,0,155038,2020-03-19T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,M,1,0,155039,2020-03-20T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,W,1,0,155040,2020-03-16T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A35-A59,W,5,0,155041,2020-03-19T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A60-A79,M,1,0,155042,2020-03-16T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A60-A79,W,1,0,155043,2020-03-07T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Erfurt,A60-A79,W,1,0,155044,2020-03-16T00:00:00.000Z,16051,2020-03-21
16,Thüringen,SK Gera,A15-A34,W,1,0,155045,2020-03-18T00:00:00.000Z,16052,2020-03-21
16,Thüringen,SK Gera,A35-A59,M,1,0,155046,2020-03-17T00:00:00.000Z,16052,2020-03-21
16,Thüringen,SK Gera,A35-A59,W,1,0,155047,2020-03-11T00:00:00.000Z,16052,2020-03-21
16,Thüringen,SK Gera,A35-A59,W,1,0,155048,2020-03-18T00:00:00.000Z,16052,2020-03-21
16,Thüringen,SK Jena,A05-A14,M,1,0,155049,2020-03-17T00:00:00.000Z,16053,2020-03-21
16,Thüringen,SK Jena,A15-A34,M,2,0,155050,2020-03-14T00:00:00.000Z,16053,2020-03-21
16,Thüringen,SK Jena,A15-A34,M,1,0,155051,2020-03-17T00:00:00.000Z,16053,2020-03-21
16,Thüringen,SK Jena,A15-A34,W,4,0,155052,2020-03-14T00:00:00.000Z,16053,2020-03-21
16,Thüringen,SK Jena,A15-A34,W,2,0,155053,2020-03-17T00:00:00.000Z,16053,2020-03-21
16,Thüringen,SK Jena,A35-A59,M,2,0,155054,2020-03-14T00:00:00.000Z,16053,2020-03-21
16,Thüringen,SK Jena,A35-A59,W,1,0,155055,2020-03-17T00:00:00.000Z,16053,2020-03-21
16,Thüringen,SK Suhl,A15-A34,M,1,0,155056,2020-03-13T00:00:00.000Z,16054,2020-03-21
16,Thüringen,SK Suhl,A15-A34,M,1,0,155057,2020-03-20T00:00:00.000Z,16054,2020-03-21
16,Thüringen,SK Weimar,A15-A34,M,2,0,155058,2020-03-17T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Weimar,A15-A34,M,1,0,155059,2020-03-20T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Weimar,A15-A34,W,1,0,155060,2020-03-18T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Weimar,A15-A34,W,1,0,155061,2020-03-20T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Weimar,A35-A59,M,1,0,155062,2020-03-16T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Weimar,A35-A59,M,2,0,155063,2020-03-17T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Weimar,A35-A59,M,1,0,155064,2020-03-20T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Weimar,A35-A59,W,1,0,155065,2020-03-10T00:00:00.000Z,16055,2020-03-21
16,Thüringen,SK Eisenach,A60-A79,W,1,0,155066,2020-03-10T00:00:00.000Z,16056,2020-03-21
16,Thüringen,LK Eichsfeld,A15-A34,M,1,0,155067,2020-03-20T00:00:00.000Z,16061,2020-03-21
16,Thüringen,LK Eichsfeld,A15-A34,W,1,0,155068,2020-03-13T00:00:00.000Z,16061,2020-03-21
16,Thüringen,LK Eichsfeld,A15-A34,W,1,0,155069,2020-03-20T00:00:00.000Z,16061,2020-03-21
16,Thüringen,LK Eichsfeld,A35-A59,M,1,0,155070,2020-03-14T00:00:00.000Z,16061,2020-03-21
16,Thüringen,LK Eichsfeld,A35-A59,M,1,0,155071,2020-03-19T00:00:00.000Z,16061,2020-03-21
16,Thüringen,LK Eichsfeld,A35-A59,W,1,0,155072,2020-03-20T00:00:00.000Z,16061,2020-03-21
16,Thüringen,LK Eichsfeld,A60-A79,W,1,0,155073,2020-03-20T00:00:00.000Z,16061,2020-03-21
16,Thüringen,LK Nordhausen,A15-A34,M,1,0,155074,2020-03-13T00:00:00.000Z,16062,2020-03-21
16,Thüringen,LK Nordhausen,A35-A59,M,1,0,155075,2020-03-20T00:00:00.000Z,16062,2020-03-21
16,Thüringen,LK Nordhausen,A60-A79,M,1,0,155076,2020-03-13T00:00:00.000Z,16062,2020-03-21
16,Thüringen,LK Wartburgkreis,A15-A34,M,1,0,155077,2020-03-19T00:00:00.000Z,16063,2020-03-21
16,Thüringen,LK Wartburgkreis,A35-A59,M,2,0,155078,2020-03-17T00:00:00.000Z,16063,2020-03-21
16,Thüringen,LK Wartburgkreis,A35-A59,W,1,0,155079,2020-03-20T00:00:00.000Z,16063,2020-03-21
16,Thüringen,LK Unstrut-Hainich-Kreis,A35-A59,M,2,0,155080,2020-03-19T00:00:00.000Z,16064,2020-03-21
16,Thüringen,LK Unstrut-Hainich-Kreis,A35-A59,W,1,0,155081,2020-03-16T00:00:00.000Z,16064,2020-03-21
16,Thüringen,LK Unstrut-Hainich-Kreis,A35-A59,W,1,0,155082,2020-03-19T00:00:00.000Z,16064,2020-03-21
16,Thüringen,LK Unstrut-Hainich-Kreis,A60-A79,W,1,0,155083,2020-03-17T00:00:00.000Z,16064,2020-03-21
16,Thüringen,LK Kyffhäuserkreis,A15-A34,M,1,0,155084,2020-03-18T00:00:00.000Z,16065,2020-03-21
16,Thüringen,LK Kyffhäuserkreis,A15-A34,W,1,0,155085,2020-03-16T00:00:00.000Z,16065,2020-03-21
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,2,0,155086,2020-03-10T00:00:00.000Z,16065,2020-03-21
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,3,0,155087,2020-03-12T00:00:00.000Z,16065,2020-03-21
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,1,0,155088,2020-03-13T00:00:00.000Z,16065,2020-03-21
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,1,0,155089,2020-03-19T00:00:00.000Z,16065,2020-03-21
16,Thüringen,LK Kyffhäuserkreis,A35-A59,M,2,0,155090,2020-03-20T00:00:00.000Z,16065,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A15-A34,M,2,0,155091,2020-03-18T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A15-A34,M,2,0,155092,2020-03-19T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A15-A34,W,1,0,155093,2020-03-20T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,M,1,0,155094,2020-03-13T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,M,3,0,155095,2020-03-17T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,M,1,0,155096,2020-03-20T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,W,1,0,155097,2020-03-12T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A35-A59,W,1,0,155098,2020-03-19T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Schmalkalden-Meiningen,A60-A79,W,1,0,155099,2020-03-20T00:00:00.000Z,16066,2020-03-21
16,Thüringen,LK Gotha,A15-A34,W,1,0,155100,2020-03-14T00:00:00.000Z,16067,2020-03-21
16,Thüringen,LK Gotha,A35-A59,M,1,0,155101,2020-03-19T00:00:00.000Z,16067,2020-03-21
16,Thüringen,LK Gotha,A35-A59,W,2,0,155102,2020-03-19T00:00:00.000Z,16067,2020-03-21
16,Thüringen,LK Sömmerda,A60-A79,M,1,0,155103,2020-03-19T00:00:00.000Z,16068,2020-03-21
16,Thüringen,LK Sömmerda,A60-A79,M,1,0,155104,2020-03-20T00:00:00.000Z,16068,2020-03-21
16,Thüringen,LK Hildburghausen,A35-A59,M,1,0,155105,2020-03-20T00:00:00.000Z,16069,2020-03-21
16,Thüringen,LK Ilm-Kreis,A15-A34,W,1,0,155106,2020-03-18T00:00:00.000Z,16070,2020-03-21
16,Thüringen,LK Ilm-Kreis,A35-A59,M,1,0,155107,2020-03-10T00:00:00.000Z,16070,2020-03-21
16,Thüringen,LK Ilm-Kreis,A35-A59,M,1,0,155108,2020-03-20T00:00:00.000Z,16070,2020-03-21
16,Thüringen,LK Ilm-Kreis,A35-A59,W,1,0,155109,2020-03-17T00:00:00.000Z,16070,2020-03-21
16,Thüringen,LK Ilm-Kreis,A35-A59,W,1,0,155110,2020-03-19T00:00:00.000Z,16070,2020-03-21
16,Thüringen,LK Weimarer Land,A05-A14,M,1,0,155111,2020-03-20T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A05-A14,W,1,0,155112,2020-03-20T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A15-A34,M,1,0,155113,2020-03-20T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A15-A34,W,1,0,155114,2020-03-18T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A35-A59,M,1,0,155115,2020-03-18T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A35-A59,M,1,0,155116,2020-03-20T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A35-A59,W,1,0,155117,2020-03-16T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A35-A59,W,1,0,155118,2020-03-19T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Weimarer Land,A60-A79,W,1,0,155119,2020-03-17T00:00:00.000Z,16071,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A05-A14,W,1,0,155120,2020-03-12T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A15-A34,W,1,0,155121,2020-03-12T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,M,1,0,155122,2020-03-12T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,M,4,0,155123,2020-03-18T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,W,1,0,155124,2020-03-12T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,W,1,0,155125,2020-03-18T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A35-A59,W,1,0,155126,2020-03-20T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A60-A79,M,1,0,155127,2020-03-12T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saalfeld-Rudolstadt,A60-A79,M,1,0,155128,2020-03-18T00:00:00.000Z,16073,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A00-A04,W,1,0,155129,2020-03-18T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A15-A34,M,1,0,155130,2020-03-10T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A15-A34,M,2,0,155131,2020-03-19T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A15-A34,W,1,0,155132,2020-03-17T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A35-A59,M,1,0,155133,2020-03-12T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A35-A59,M,1,0,155134,2020-03-19T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A35-A59,W,1,0,155135,2020-03-18T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A35-A59,W,2,0,155136,2020-03-19T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A60-A79,M,1,0,155137,2020-03-20T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A60-A79,W,1,0,155138,2020-03-12T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Holzland-Kreis,A60-A79,W,1,0,155139,2020-03-18T00:00:00.000Z,16074,2020-03-21
16,Thüringen,LK Saale-Orla-Kreis,A15-A34,M,1,0,155140,2020-03-10T00:00:00.000Z,16075,2020-03-21
16,Thüringen,LK Saale-Orla-Kreis,A15-A34,M,1,0,155141,2020-03-20T00:00:00.000Z,16075,2020-03-21
16,Thüringen,LK Saale-Orla-Kreis,A35-A59,M,1,0,155142,2020-03-03T00:00:00.000Z,16075,2020-03-21
16,Thüringen,LK Saale-Orla-Kreis,A35-A59,M,1,0,155143,2020-03-18T00:00:00.000Z,16075,2020-03-21
16,Thüringen,LK Saale-Orla-Kreis,A35-A59,M,1,0,155144,2020-03-19T00:00:00.000Z,16075,2020-03-21
16,Thüringen,LK Saale-Orla-Kreis,A35-A59,W,1,0,155145,2020-03-10T00:00:00.000Z,16075,2020-03-21
16,Thüringen,LK Saale-Orla-Kreis,A60-A79,W,1,0,155146,2020-03-19T00:00:00.000Z,16075,2020-03-21
16,Thüringen,LK Greiz,A05-A14,M,1,0,155147,2020-03-17T00:00:00.000Z,16076,2020-03-21
16,Thüringen,LK Greiz,A15-A34,M,2,0,155148,2020-03-18T00:00:00.000Z,16076,2020-03-21
16,Thüringen,LK Greiz,A15-A34,W,1,0,155149,2020-03-19T00:00:00.000Z,16076,2020-03-21
16,Thüringen,LK Greiz,A15-A34,W,1,0,155150,2020-03-20T00:00:00.000Z,16076,2020-03-21
16,Thüringen,LK Greiz,A35-A59,M,1,0,155151,2020-03-14T00:00:00.000Z,16076,2020-03-21
16,Thüringen,LK Greiz,A35-A59,M,1,0,155152,2020-03-17T00:00:00.000Z,16076,2020-03-21
16,Thüringen,LK Greiz,A35-A59,M,2,0,155153,2020-03-18T00:00:00.000Z,16076,2020-03-21
16,Thüringen,LK Greiz,A35-A59,M,1,0,155154,2020-03-19T00:00:00.000Z,16076,2020-03-21
